Id,gripForce
0,49.74231546809134
1,52.40981615993374
2,29.626559313768418
3,45.88967937228023
4,33.07291221498295
5,54.429922241881236
6,30.32653569450769
7,52.564476443456755
8,31.48763676795688
9,47.8596911229596
10,55.323395799712465
11,51.76916558895045
12,49.80789671328147
13,54.15788582258222
14,52.906669585138076
15,32.54485248444467
16,54.27901553777297
17,26.799765958643558
18,54.19936283741502
19,29.584873772496213
20,33.59749428165565
21,54.09887588602729
22,51.18838165299131
23,50.20141366328598
24,32.38255052964277
25,50.70551570853473
26,29.574642413417024
27,29.37972261008887
28,49.619969461631754
29,51.86865063335175
30,50.110339044502894
31,49.80770689169451
32,48.568584214177115
33,53.66753554667175
34,30.863015101508946
35,52.68200102482894
36,33.381257878968725
37,50.43048974473533
38,33.46289157908965
39,52.27442955619229
40,54.76447873406754
41,52.77907976024372
42,29.54616403216984
43,50.37005514641137
44,53.28558710699899
45,52.28767878191523
46,53.114533781009385
47,52.94390664130182
48,52.84333343680869
49,52.32459825908886
50,27.479588772740314
51,53.291601812598294
52,29.061591358674086
53,54.00106702720829
54,34.11879483562704
55,48.608409944918996
56,31.354386218870655
57,49.79435566170169
58,32.11108630839534
59,33.45147523817634
60,49.412634820618536
61,51.29031626206236
62,31.35059149593287
63,28.523697267726476
64,46.99126946519016
65,32.55153000730751
66,49.0814677971751
67,49.67140723614969
68,52.32432783362198
69,48.42838665653013
70,30.455621230171754
71,49.6111405069943
72,51.978477526284095
73,50.124331082437045
74,30.21696821860916
75,53.08678165909012
76,53.6513479753652
77,51.258454133724115
78,55.581547776870956
79,53.16731544575609
80,31.3397078968604
81,49.68479612661588
82,29.830695462528496
83,33.07320649450437
84,30.650699974373566
85,51.489280902790206
86,31.1851341809033
87,51.91052197237113
88,52.09108264920946
89,31.19503753929284
90,30.938117276856858
91,34.28878127106823
92,32.867029166433234
93,33.230879163764435
94,52.8159203878074
95,31.81878282789821
96,51.61981635255447
97,48.80051315649134
98,51.66615277995676
99,54.33601647177039
100,57.06198418534514
101,50.69698538064649
102,55.17267537897863
103,31.306607071613854
104,53.549866957457525
105,50.79720017359699
106,52.93323923307719
107,49.59509742496712
108,30.854356764778178
109,54.049008251937714
110,32.85760124568287
111,29.274683836971004
112,53.19860644200692
113,50.921787068631396
114,31.95221940152488
115,32.38974654502426
116,54.147136260723016
117,54.594476752858306
118,51.20198152138965
119,49.30437640719005
120,48.69434160303212
121,50.170684383720925
122,52.309878464953044
123,55.32139206127542
124,53.51837828493316
125,54.286280202155865
126,33.44492458124055
127,54.31687186141236
128,50.284512767202074
129,49.769715420830416
130,33.32336169866682
131,32.24306926669052
132,33.55386850287472
133,53.142746152216
134,50.91618312195881
135,53.86010782018512
136,52.24582691446908
137,50.08002753418947
138,52.24809895783815
139,53.18169629439218
140,28.84985948057706
141,31.433462584936933
142,31.35270645737699
143,54.96623767227773
144,52.23257385097669
145,50.247336241010814
146,33.866810786370266
147,25.620617802501293
148,30.549761911020262
149,56.20458102475912
150,31.300904475795317
151,49.005783747935055
152,33.69607034627262
153,54.70366026228343
154,33.599653441591684
155,54.17007012378489
156,27.653027785877683
157,53.18628870447391
158,52.42757270166475
159,55.893595180581016
160,30.928485727269965
161,30.247662722198346
162,33.10429020722747
163,53.350788963834574
164,53.99832732085097
165,30.651448960516934
166,30.918291027057084
167,47.332336993743056
168,29.215796650689978
169,48.481509742543786
170,30.4678720235967
171,51.93887241759439
172,51.60647919240713
173,27.952395007915776
174,49.43198443600325
175,52.63695585726522
176,54.31275079657854
177,47.172145493669575
178,54.145732206396666
179,52.86654136368735
180,54.1222783590797
181,49.72694109873348
182,52.296751905974
183,53.325789191749955
184,53.01183676279453
185,55.787376831622524
186,27.60484640420002
187,50.72538691776276
188,54.325231631293576
189,51.25584186400635
190,54.88149995056335
191,48.96400555637696
192,52.89272898791932
193,51.65433792382244
194,31.51939565500498
195,53.89851319340261
196,29.63715886516361
197,32.77805058910506
198,35.834524650545546
199,32.73510763137288
200,33.847566446783915
201,52.50492617801324
202,30.978401897918474
203,45.4585696334951
204,52.74412630757907
205,51.68574663503882
206,51.409896346767766
207,56.06746166160876
208,26.813711513165
209,53.486957904522654
210,31.571801012695794
211,50.06893780345001
212,32.16665435305642
213,53.461527343260265
214,30.949513833310093
215,50.89864424546101
216,48.80845306634719
217,51.53783962986381
218,31.854965428236664
219,53.18050361508942
220,54.89159945397007
221,30.503076640306684
222,31.121166859961193
223,55.11058939457408
224,53.580537565589395
225,53.48319982162806
226,30.962082504777538
227,51.35465062538115
228,53.32745873181818
229,53.60412529058712
230,50.94342293879601
231,31.722788892306628
232,55.380817193273415
233,48.61534202211401
234,50.30060905413101
235,33.00776057438324
236,54.68809486412326
237,54.91345253334712
238,48.8690196301842
239,52.19903983564182
240,26.10900219501646
241,26.863263917559404
242,53.02864626393457
243,48.08781155993333
244,50.656963363602834
245,53.789903983685136
246,53.54918073688399
247,53.3720193921394
248,52.78469648640714
249,49.71229915729641
250,27.852620732742714
251,53.95704686925397
252,33.743543344076166
253,31.257700526622553
254,53.78888975563744
255,30.921778794823908
256,49.95755978723044
257,53.381943055735356
258,51.67809800214325
259,54.0510891933782
260,32.87664948851375
261,28.479370959233357
262,33.54184674661095
263,29.665991057599562
264,32.501669718875604
265,53.69164305244955
266,31.7980634172714
267,33.233453144540334
268,54.08956410125417
269,51.88865601301215
270,52.25571856862051
271,32.02482199041058
272,50.900048080188014
273,31.15753913817167
274,32.47205878618235
275,49.84002772055806
276,32.924734507847596
277,50.23402780910381
278,31.66429969960345
279,32.35300949168203
280,27.148549761728987
281,35.13613153224564
282,33.07833933012206
283,27.906436657387072
284,26.94490247281499
285,53.3386980742212
286,47.397079136629884
287,55.25734145424283
288,51.72750115737706
289,54.16352171352349
290,52.840075461548125
291,32.746875751261186
292,47.300981059113596
293,29.994755504136695
294,56.528028256134434
295,49.29283951450243
296,52.59518657997301
297,28.84931199371209
298,48.29146223977686
299,52.11791394950409
300,32.72535897280213
301,51.75435056430415
302,53.63233239893487
303,54.07043571236749
304,50.121349052780985
305,51.78857533157067
306,28.67457085387973
307,30.103009345869758
308,48.34234218367131
309,51.781254345182106
310,50.43752535589257
311,55.28614472785123
312,52.2317005193888
313,33.21049187947401
314,31.317282259165268
315,52.132248162670535
316,50.648220381939446
317,52.98677369802827
318,31.78070474457249
319,32.17695594992539
320,53.50080022662343
321,29.728938226774453
322,31.788468686698494
323,29.754128805381956
324,29.891742791260647
325,25.670250516420516
326,31.023319781253328
327,48.48457794074606
328,52.945013221807464
329,50.47485462529677
330,53.29234419457466
331,32.83838853660535
332,52.820264193949534
333,33.48190780343417
334,48.12299010529358
335,51.24686587539105
336,53.70143330214489
337,53.52348280784015
338,52.73829330340878
339,29.46334912705771
340,49.387163187448785
341,31.703636166339393
342,55.25030244032494
343,52.82097810265954
344,27.13742397417208
345,49.71450887665936
346,53.09155294885327
347,53.95094598222437
348,53.1821502825698
349,53.14909804995527
350,54.95123306264117
351,32.432054524817
352,49.76390471070328
353,50.105875065794095
354,32.3023430261985
355,28.59348296298719
356,53.1776029650165
357,50.1928920843541
358,28.31176354098558
359,50.83618031764037
360,37.42009724055704
361,48.914213405806336
362,49.95629480578908
363,52.73751110425678
364,54.76099093348951
365,54.41576700465046
366,33.06148284342613
367,54.50882972607103
368,34.35691008719907
369,52.17807408716799
370,28.912969049657764
371,51.499061154036504
372,31.787324383030523
373,51.007473177715816
374,33.139931596632515
375,53.41270587869777
376,55.357585414185834
377,24.910191199119474
378,51.3941184198433
379,50.54450422741603
380,52.34369694519788
381,53.480872834004295
382,53.04032201705203
383,29.357105017325456
384,29.91685729208728
385,47.28370012054455
386,52.573995764474276
387,53.66750297086364
388,51.11548055267301
389,54.91300394663803
390,53.59420473976136
391,30.959724599985403
392,51.646692096184616
393,52.11018281201982
394,53.078166452344476
395,29.752134773170713
396,50.7482857051775
397,47.62247688575764
398,29.086769456629874
399,51.68421756568564
400,55.46667953154005
401,51.897576362562475
402,28.371968882588448
403,53.99621201723898
404,51.41624983613043
405,51.708924982621525
406,25.12267753798061
407,55.346059840881736
408,31.210828183679002
409,51.057088883832265
410,49.19371892912658
411,48.9953208702121
412,34.52307188744771
413,52.63532025724521
414,52.51784670751942
415,50.128475930539736
416,52.63056254640322
417,52.42387069296199
418,52.34843583333192
419,54.625029322055624
420,48.91265299568068
421,51.66256315585919
422,32.338893120607125
423,51.86873174554788
424,49.54510876436128
425,47.658604886822374
426,30.98663155122463
427,51.834778755611055
428,55.63741877462853
429,54.13570906314233
430,25.806823480458544
431,33.55568587592303
432,29.54635415956112
433,32.31329567689831
434,27.54942166046024
435,49.35131085566009
436,25.465410281319897
437,55.19004461346386
438,33.34892431461694
439,30.484692281656056
440,49.395082617159865
441,48.49345569723852
442,55.81450937554215
443,56.887471438467394
444,48.16934752696883
445,33.11833555332663
446,48.87902460314593
447,51.849920080300365
448,30.818805524594683
449,51.738239897976946
450,29.24180677050427
451,51.69495119965352
452,54.97772467242794
453,49.08569135358303
454,29.69242020494587
455,31.94306663368358
456,48.622553807659095
457,33.900528401263216
458,52.57186937330383
459,55.48315757905187
460,51.9599065153192
461,53.24744617987116
462,53.913513469743805
463,51.328455081733296
464,52.428083743288205
465,30.050440869538406
466,31.850118212497755
467,30.258439017135828
468,53.64908512327782
469,54.12674015390268
470,49.69567013605275
471,53.92981115375703
472,53.7958775664264
473,34.66243120782316
474,51.48242396192049
475,53.25029228716621
476,53.23126589089431
477,51.79813733165785
478,47.785729557240856
479,51.82606341091649
480,35.79147989100646
481,31.502943726493058
482,50.4439569864747
483,31.572063800650238
484,31.798493673983067
485,47.41717893382747
486,33.168784667083415
487,49.93999344596114
488,28.915986648095803
489,52.02840276481577
490,48.40045335367779
491,52.58961421596296
492,51.92365507466502
493,50.937355180678125
494,50.7308526490509
495,33.03212730460074
496,47.58195408063022
497,28.188840981528074
498,54.03645563909521
499,52.088609232078944
500,57.08839539602583
501,56.161285627274474
502,51.55663373322493
503,27.846970571020726
504,34.9999761530748
505,51.50706504564281
506,49.10904809533426
507,35.067802443723316
508,49.330163484550454
509,33.40089681076764
510,28.512070616528455
511,51.52033054302617
512,54.682232919705456
513,53.38586980794429
514,50.534232838702366
515,53.27851813808532
516,29.485558367444547
517,52.24003590425997
518,54.74115595320046
519,36.90542308975452
520,53.01479864069507
521,55.72400039379779
522,30.520386668083226
523,54.834253380066755
524,50.36532510585535
525,26.731501956424136
526,51.560057673610515
527,54.71307117147052
528,51.418956461919464
529,53.086852536586726
530,53.07539809580818
531,48.124656439324234
532,49.582858751091564
533,48.68360614963555
534,31.32727810314865
535,31.42632193911729
536,53.26506270492848
537,53.29983990511558
538,51.917143766662115
539,49.44613563502929
540,52.93208009558399
541,54.11047266052277
542,50.933780909628126
