Id,gripForce
0,51.07786676976628
1,51.94516998966779
2,32.57721173977903
3,44.13408800140395
4,34.59724500031943
5,55.491123667045606
6,31.324120211506262
7,51.254461471130995
8,31.506706521154005
9,47.19423113047316
10,55.224722516402
11,50.820192732355245
12,51.43068608105419
13,53.508651540813695
14,50.537559049885076
15,32.17421853362349
16,53.60812606805154
17,27.372964620656756
18,52.457692717389264
19,29.77360382679815
20,33.88575704846102
21,55.18531054008133
22,49.49230645674233
23,48.4644495079753
24,34.386289033163806
25,50.22390841772839
26,31.502444878002798
27,31.36873420758087
28,48.32209159826701
29,50.20939973652406
30,49.3075109327176
31,48.16664162756618
32,48.237341335675055
33,53.06659206210033
34,32.1512422862489
35,51.780165987595566
36,34.167631579729225
37,50.65458477193741
38,34.174169219552766
39,52.37149426684609
40,55.971138718534775
41,52.18813039681159
42,31.535526551498215
43,50.78289766533303
44,52.080529039842986
45,52.53788533521251
46,53.702129207584235
47,50.30778347638818
48,52.688949164387
49,53.028466518419975
50,29.15190387357733
51,51.758399169732215
52,28.537029331182037
53,54.694418753937796
54,34.60706422049881
55,46.523797648595774
56,30.39963601541043
57,48.00772060780035
58,34.01031137770243
59,33.01576602786432
60,49.05757768337023
61,49.17404441302461
62,32.51700300338684
63,30.2110846798287
64,46.887429430529686
65,32.531538521225926
66,44.99616210226645
67,48.496667680838925
68,50.865272604663225
69,46.98912684194618
70,32.709911272504776
71,47.18890470497514
72,50.83761088888138
73,50.05556364188346
74,30.741523549485194
75,55.86488190292699
76,52.38224179987793
77,51.83993728261064
78,57.1153733462111
79,51.54262621142653
80,31.871070623830153
81,50.16027285024914
82,30.701342254662528
83,34.215265245445266
84,30.168248919225118
85,52.407566568887304
86,31.843559361044107
87,53.42889000770823
88,52.1591211090726
89,33.64378455174096
90,29.953639611311814
91,35.422710347158606
92,31.824956193873717
93,33.88418897427539
94,52.856623622400434
95,32.09192773968806
96,53.8181533884961
97,50.29172857418832
98,52.470071716725286
99,54.113986154680944
100,55.8639989009677
101,50.941497719272796
102,56.44056408597879
103,34.15031360553311
104,54.53845794975778
105,47.50795167177875
106,52.44447919357041
107,48.01870581568371
108,32.173379078651806
109,51.98580583651081
110,34.5634565916788
111,29.835109673643974
112,51.128395971752745
113,50.04300182345717
114,34.75934514580188
115,33.579478459069165
116,53.34953337406982
117,55.018896761368474
118,48.80506330181862
119,50.56898659917623
120,47.4370278089726
121,49.544020787650446
122,52.11532380015119
123,57.34071845869087
124,54.38828214259363
125,54.747329936594404
126,33.27572817173961
127,53.04917695157847
128,51.45915380406767
129,48.059584055945685
130,33.219195512229916
131,33.20535116994122
132,34.68468255985933
133,53.052805948160426
134,51.54501082749541
135,54.20035810918855
136,51.825607304368006
137,50.98754219718238
138,50.058349252892235
139,52.79705530131993
140,29.95252882087342
141,30.9481822879289
142,32.3778947242427
143,55.9161305728704
144,52.55349390684221
145,50.269176348113845
146,35.10508098002048
147,26.75944674057051
148,34.05325152309695
149,56.32770735997756
150,34.78712689904623
151,48.9549313292205
152,36.65017096009105
153,53.34910162200357
154,33.32436751354646
155,52.89777307990712
156,29.27723281683998
157,54.258367728179785
158,51.41331018256689
159,54.219177888102124
160,32.43660943781438
161,32.063139631439284
162,31.849454088693335
163,54.22621984796843
164,53.818525098174256
165,31.34278355305106
166,30.646749183343324
167,47.185917223112355
168,32.78344937536451
169,48.039446729098856
170,29.34469822432596
171,53.02827921093432
172,49.69510683525951
173,26.47848689785051
174,47.742028189687446
175,52.04008345029278
176,51.365309763160795
177,48.027449549854865
178,54.48087548653711
179,52.3045325417117
180,50.85525004977962
181,49.442377986167976
182,50.85761055369109
183,54.73055946284263
184,52.98274447266104
185,55.74039416137383
186,27.815010605838758
187,49.75803540597777
188,53.01347962842785
189,50.79982287446149
190,55.19445005530022
191,46.71757767258791
192,50.93269246697996
193,51.28240050751144
194,34.23924505462787
195,52.37545522112967
196,30.944127572654278
197,33.31691801834494
198,35.58517251481001
199,33.43785329528334
200,35.37097786356811
201,51.57915044016296
202,32.22964212267982
203,45.276877095388166
204,53.491741425198434
205,51.56670820175081
206,51.37490879664399
207,56.5669574185215
208,27.331993539159384
209,53.39515350632455
210,34.12155892254501
211,49.3568341309304
212,31.08286435443344
213,53.823265707220514
214,31.170925797697414
215,48.90795099424041
216,47.97659294283498
217,51.60823425181493
218,33.050019064176915
219,52.483836363694564
220,55.980279848812145
221,32.17641781237675
222,32.239687031038805
223,54.87389873972902
224,53.69905694927728
225,53.78936378125595
226,29.705907625805608
227,49.47722266603209
228,53.09743526149005
229,50.90485243622889
230,53.565783862693515
231,31.731708525020984
232,54.92689521931528
233,49.41475495397264
234,49.135204019136445
235,34.13231084338045
236,53.08287756045091
237,55.99291940217239
238,48.08296178090984
239,52.004010194161424
240,25.589995180192368
241,27.351363461451704
242,52.700343634800944
243,47.24350211434325
244,50.27746839054531
245,52.246989043796255
246,52.75828375700768
247,53.451534605473874
248,53.9381278228881
249,49.471344873492285
250,29.460142766788444
251,53.011481651786774
252,36.824710604003556
253,31.42107103785036
254,55.273631566087516
255,31.28311840668785
256,50.092589023373215
257,52.94266204182354
258,50.95818412547337
259,53.61737108037484
260,33.961461521377394
261,28.002479479491406
262,34.990709526947256
263,30.73135636412072
264,32.439564021379816
265,53.0940786965645
266,33.2326665563556
267,33.02612147576604
268,54.536039731654924
269,49.13540747573447
270,49.24253714883022
271,34.27434918270205
272,50.13885051368294
273,31.67831829399943
274,33.19902315492554
275,47.93412940911044
276,35.00276978027191
277,49.13962398989955
278,31.505204846131107
279,35.70961901784552
280,27.237413407142892
281,35.5591815875097
282,35.139013569573386
283,30.592723776398966
284,28.551214031349748
285,55.88562504506575
286,47.694712608635
287,56.210881945613856
288,52.536322072798676
289,52.88634192568662
290,51.145857256983405
291,33.70977711732509
292,45.430483782345036
293,30.814527754948184
294,54.454361566337255
295,49.34831206650131
296,53.64640355580097
297,29.59918517418367
298,48.64931884377504
299,50.122897265837764
300,33.85857355180756
301,52.281529296626935
302,52.56650633961325
303,52.137078725238595
304,50.74466360962169
305,51.295092222253516
306,29.453645773016362
307,31.71147717214318
308,50.082926758884824
309,49.619615786522814
310,48.670373567630044
311,55.99792731461546
312,51.203328118975385
313,34.35826420285401
314,31.540121035262374
315,50.82720655774274
316,52.060485085850836
317,53.31087402043061
318,32.64802072389715
319,30.760809065009624
320,54.40027439490526
321,31.786234128144137
322,34.4194827115257
323,30.714028701641077
324,31.494707266413084
325,25.874477969141935
326,32.224508037350134
327,49.57070294368414
328,52.482057353654
329,50.46602168135226
330,52.096224154928635
331,34.96755116300699
332,55.620954682340596
333,32.673064345666816
334,48.678564260350505
335,50.5364805482142
336,53.417943261096724
337,50.62563532136286
338,52.54392985032245
339,30.02633783725689
340,51.1167301607913
341,33.41738747286649
342,56.37337093923294
343,53.22591520904529
344,28.96077176010335
345,48.988998254541144
346,53.74062936761443
347,55.4145996328699
348,52.780830175164226
349,55.215112585703146
350,55.06903237153143
351,34.453564223941875
352,48.314008356287545
353,48.364397847447954
354,32.544478230550396
355,28.557726844640595
356,50.759696592902614
357,53.40520176256139
358,29.47501737325735
359,50.444681974413214
360,38.0100311164798
361,50.43408780613432
362,50.552876046386
363,51.592628975032156
364,54.393019655548805
365,54.1333954552987
366,34.02689604859723
367,53.01603307671845
368,36.75429789962142
369,49.559550694370785
370,28.924209385349535
371,49.8427898028579
372,32.2543069741116
373,51.16434566240545
374,35.132549986292105
375,52.69591050703582
376,55.61043112816425
377,26.98139896687268
378,51.520110077916
379,51.21710689291755
380,51.071666769866695
381,54.394719430158034
382,53.455373211821254
383,30.060023854010534
384,30.39866283965765
385,46.577112633877164
386,51.47577271287618
387,53.263999092935826
388,53.40099076306967
389,55.589248658959505
390,52.652005390715786
391,31.136265439546467
392,52.15140894473599
393,52.31941951706955
394,52.03357358517313
395,30.510498357501778
396,50.51826117067636
397,45.89124789244165
398,31.02334276360379
399,50.74680954583401
400,55.976936753706354
401,53.1582195387576
402,26.812371808091374
403,51.573857791689
404,50.26808379279669
405,53.11328778555112
406,26.63712074962314
407,55.6514487058199
408,29.977749633825887
409,48.658754797189154
410,48.21349639100123
411,48.059146107798995
412,36.569160417268954
413,53.09184762926521
414,51.03555077957077
415,48.36445240329087
416,51.956047197359396
417,53.14840045092134
418,51.13516172665435
419,54.22347296081601
420,49.238041509228765
421,53.06147248379317
422,34.688690214236104
423,52.54461587694363
424,47.44598949457571
425,47.26760275256517
426,33.57036740970309
427,50.913838786639815
428,54.93824061813078
429,52.61901572746988
430,26.17205859732131
431,34.29057539631651
432,30.959098245905547
433,33.674008044047355
434,28.823455516600763
435,48.487250712680236
436,27.552598619158502
437,54.57545377778613
438,33.6092061060996
439,31.48833754100516
440,47.72393356934097
441,49.02251571507402
442,54.7102372183233
443,58.16892089920972
444,48.95008844356488
445,32.329782648778554
446,48.87727848462253
447,49.65855420621388
448,30.43290014157844
449,52.27103360137971
450,33.09204792193979
451,49.40030841263787
452,52.93104243270416
453,48.631780695335806
454,30.245932620277962
455,32.954363047128616
456,47.8802368898692
457,35.31087464456844
458,52.320510047054526
459,55.72569709258009
460,51.337544774694194
461,51.7918080707389
462,55.43780000986066
463,52.286403927714325
464,53.42595943802537
465,28.468847902203493
466,33.90253989463916
467,31.15961163447969
468,54.25086972413389
469,53.380615854758915
470,48.57775008981891
471,55.397084735301014
472,52.921898216894874
473,35.31865240363844
474,51.347599191876256
475,52.65465169879071
476,53.36919324173035
477,51.416135983534
478,47.93094350638794
479,49.82651575194345
480,34.452320745343854
481,32.22537475993756
482,50.58262195332
483,30.705248476718744
484,31.789092733577384
485,46.98359489808952
486,36.27789292451744
487,49.93810815069874
488,31.29391075565183
489,54.54456915264527
490,48.48837103474028
491,52.555972553728694
492,49.60859661529941
493,49.160537253096585
494,49.963666451755415
495,33.974681651970315
496,47.40102114561704
497,26.67458586980577
498,54.37098411063076
499,53.89455780893531
500,56.766383684028064
501,54.13233193623232
502,49.69603161309715
503,28.1765232135168
504,36.04871714239571
505,50.332029007563825
506,48.16181818784784
507,37.16664615942562
508,50.58793000343142
509,34.75939842245378
510,29.773688130039726
511,52.70733322721944
512,55.590916150451804
513,52.41273324844126
514,49.46320669401851
515,51.60157211930907
516,29.79939715038641
517,50.01258415696074
518,55.33609735583781
519,37.9760221511318
520,49.61037860149758
521,56.3188721200672
522,31.90831397648996
523,53.401994210710114
524,50.4392413492614
525,28.430482932255284
526,50.85852677360439
527,55.54767365165999
528,50.497452748278235
529,53.85850172917827
530,52.05909686582932
531,49.60161111924588
532,47.69815976357112
533,47.21152594737369
534,32.95624367973397
535,33.697236935507526
536,51.221389740514844
537,52.0687190521432
538,52.37848215465053
539,49.07716756862025
540,52.00563231849691
541,53.392305675178754
542,49.125659575528964
543,52.530798437022035
544,47.8495212959661
545,28.49642721824465
546,27.30723699009595
547,33.13019029580387
548,31.59904843537518
549,52.47726516179292
550,52.52136176964718
551,30.360939141879715
552,32.052461341109776
553,53.418555402624925
554,30.540555548468436
555,54.75835049674818
556,29.883518455496006
557,50.616053880340125
558,29.470882281186345
559,48.8445037219982
560,53.44979369248654
561,54.01989877860301
562,54.46126371611155
563,33.06964948560848
564,52.35525711199339
565,29.76856902646229
566,25.529599052205178
567,50.107620629626645
568,34.65283733692974
569,53.40200933045284
570,51.33557755969679
571,49.98906649526998
572,48.60181895562238
573,33.71641221945762
574,53.340639507366
575,52.9313283241055
576,52.1672727319197
577,49.56270716899587
578,30.427616068598468
579,54.67671176931207
580,55.73712095763945
581,33.734770839079516
582,53.24139199816203
583,37.66955727150306
584,54.485872789734785
585,50.35051994214104
586,51.37215427091429
587,56.448185315377565
588,30.16674410319878
589,33.103049749043294
590,52.68728145179867
591,48.571828147436605
592,50.36257499881455
593,49.97739987690173
594,31.25299692314798
595,28.835229663183718
596,53.11176399625395
597,30.464881846689437
598,29.686545582765415
599,34.857167425914525
600,49.03675497206831
601,52.64437595774007
602,49.611228213882406
603,29.486278595327484
604,55.79400499724599
605,32.38527065028268
606,52.24909860428256
607,34.04583078373255
608,48.095331053015045
609,50.46903035163353
610,49.05727283246201
611,35.860103935560716
612,45.595315718310744
613,52.562203222780276
614,27.78677753504212
615,29.96460074384953
616,55.08010774373836
617,32.72497585035927
618,34.40371672488548
619,48.848612127187295
620,51.27694418481139
621,49.219005350131134
622,49.12742193766623
623,51.31696391766847
624,50.89828668247928
625,32.63850599680498
626,48.20405193049416
627,54.06686096006663
628,34.00741522605026
629,51.43983598767674
630,56.149556220350235
631,45.834272061381085
632,52.42062195381788
633,28.98470807108348
634,52.70038005835387
635,31.474388092559668
636,52.057525283512255
637,34.03672332974803
638,49.43410160095931
