Id,gripForce
0,50.74354881442171
1,52.45920223974832
2,31.52126433551448
3,44.58042767029279
4,33.59140063751275
5,55.55131253555114
6,30.736392408203564
7,51.71372667888431
8,31.188422928152747
9,47.105409471569935
10,55.64554712929696
11,51.12747700576606
12,51.30468763854273
13,53.83965498105319
14,51.32614348340113
15,31.82437110812249
16,54.129243770844184
17,26.954818513792013
18,52.904071184639804
19,28.995869539667723
20,33.6490747755955
21,54.99923531865713
22,50.43060910698495
23,48.79225078091815
24,34.140696241081415
25,50.726431435211836
26,30.578152396419604
27,30.758061108912813
28,48.73789219370898
29,51.26857743772384
30,49.384028496950855
31,48.75874186687556
32,48.01510745466273
33,53.18057036725056
34,31.729872949224465
35,52.335197473891384
36,33.70960730236584
37,50.92258314388725
38,33.91829982568464
39,52.783054581241515
40,55.87746617896868
41,52.63914775090293
42,30.738430699181098
43,50.49742415551339
44,52.54080925677566
45,52.43228540685401
46,53.988535694699216
47,50.95581888245033
48,52.71534160836139
49,53.22615413691035
50,28.040920742041916
51,52.45941283118924
52,28.366469128458338
53,54.73260113251738
54,34.43112193983775
55,47.1271580346839
56,30.437467486179553
57,48.35659881010159
58,33.366774427083705
59,32.75476491195555
60,49.21752564842402
61,50.3535298674803
62,31.767540352424156
63,29.82681945174689
64,47.08785800748552
65,31.806718166378158
66,45.94619383394091
67,49.047238632066126
68,51.14658394395134
69,47.12375029697405
70,32.12914303445511
71,47.98225088901653
72,51.336837589954435
73,50.13691913347921
74,30.129010446664708
75,55.68285417988025
76,52.81200471054126
77,51.898941726279
78,57.05897531252401
79,51.98600175277665
80,31.523325085538346
81,50.41743640029706
82,30.207343571105728
83,33.73911716148979
84,30.067460542945714
85,52.34999852331106
86,30.99542586053601
87,52.92485941444535
88,52.493717590768895
89,32.579740792845946
90,29.981645713344776
91,34.41839788691376
92,32.23264427024721
93,33.59890385729024
94,52.99213272373085
95,31.605759308756483
96,53.52502922194287
97,50.17792309300189
98,52.299910323986616
99,54.6949072715651
100,56.47999130338675
101,50.964623826332314
102,56.07673223292147
103,33.2993354284345
104,54.64188087989233
105,48.20444800725844
106,53.174493378522286
107,48.74656006419888
108,32.06606753129974
109,52.61156534735017
110,33.96031789230427
111,29.602421119485445
112,52.09987562311933
113,50.39362142748884
114,33.98946068223027
115,33.03511399687579
116,53.8142903123098
117,55.146483758297435
118,49.350464855817485
119,50.221568397947856
120,48.212656870012964
121,50.01276393176729
122,52.506480948833584
123,57.268983999145725
124,54.57242181200978
125,54.72074806021757
126,32.765775722084456
127,53.67241651913092
128,51.426342941884705
129,48.8102273113608
130,32.84171272941096
131,32.663470083531536
132,34.40471039961764
133,53.24867124168964
134,51.552989654662234
135,54.50332807538717
136,51.830159359395466
137,50.741686095496966
138,50.22119115832473
139,52.95314645138409
140,29.425062499744307
141,30.709915914835296
142,32.06284573179823
143,55.771198246230675
144,52.26301922954427
145,50.49031496219441
146,34.65206413189126
