ID,y
0,0.5361228282130276
1,0.553242153246848
2,0.570361478280664
3,0.5874808033144879
4,0.6046001283483075
5,0.6217194533821296
6,0.6388387784159474
7,0.6559581034497722
8,0.6730774284835909
9,0.6901967535174086
10,0.7073160785512352
11,0.7244354035850565
12,0.7415547286188743
13,0.7586740536526965
14,0.7757933786865142
15,0.7929127037203337
16,0.8100320287541586
17,0.8271513537879763
18,0.8442706788217985
19,0.8613900038556136
20,0.8785093288894402
21,0.8956286539232491
22,0.912747978957081
23,0.9297968250957592
24,0.9439823340317045
25,0.944090495892623
26,0.9441986577535458
27,0.9443068196144652
28,0.9444149814753827
29,0.9445231433362985
30,0.9446313051972143
31,0.9447394670581372
32,0.9448476289190592
33,0.9449557907799785
34,0.9450639526408889
35,0.9451721145018189
36,0.9452802763627329
37,0.9453884382236549
38,0.9454966000845751
39,0.9456047619454891
40,0.945712923806412
41,0.9458210856673287
42,0.9459292475282525
43,0.94603740938917
44,0.9461455712500902
45,0.9462537331110078
46,0.9463618949719333
47,0.9464700568328447
48,0.9465782186937649
49,0.9466863805546869
50,0.9467945424156
51,0.9469027042765265
52,0.9470108661374449
53,0.9471190279983571
54,0.9472271898592791
55,0.9473353517201949
56,0.9474435135811142
57,0.9475516754420362
58,0.9476598373029538
59,0.9477679991638767
60,0.9478761610247924
61,0.9479843228857162
62,0.9480924847466329
63,0.9482006466075531
64,0.9483088084684742
65,0.9484169703293944
66,0.9485251321903067
67,0.9486332940512278
68,0.948741455912148
69,0.94884961777307
70,0.9489577796339884
71,0.9490659414949122
72,0.9491741033558253
73,0.94928226521675
74,0.9493904270776622
75,0.9494985889385797
76,0.9496067507994964
77,0.9497149126604228
78,0.9498230745213404
79,0.9499312363822526
80,0.9500393982431817
81,0.9501475601041055
82,0.9502557219650213
83,0.9503638838259362
84,0.9504720456868484
85,0.950580207547774
86,0.9506883694086959
87,0.9507965312696117
88,0.9506433604743262
89,0.9504601530070608
90,0.9502769455397918
91,0.9500937380725255
92,0.9499105306052574
93,0.9497273231379876
94,0.9495441156707248
95,0.9493609082034505
96,0.949177700736186
97,0.9489944932689206
98,0.9488112858016499
99,0.9486280783343809
100,0.9484448708671146
101,0.9482616633998492
102,0.9480784559325864
103,0.9478952484653095
104,0.9477120409980441
105,0.9475288335307795
106,0.9473456260635106
107,0.9471624185962496
108,0.9469792111289735
109,0.9467960036617126
110,0.9466127961944445
111,0.9464295887271782
112,0.9462463812599101
113,0.9460631737926385
114,0.9458799663253722
115,0.9456967588581059
116,0.9455135513908396
117,0.9453303439235742
118,0.9451471364563052
119,0.9449639289890363
120,0.9447807215217691
121,0.9445975140545019
122,0.9444143065872347
123,0.944231099119964
124,0.9440478916527048
125,0.9438646841854287
126,0.9436814767181668
127,0.9434982692509014
128,0.9433150617836342
129,0.9431318543163626
130,0.9429486468490972
131,0.9427654393818344
132,0.9425822319145637
133,0.9423990244472992
134,0.9422158169800329
135,0.9420326095127604
136,0.941849402045494
137,0.9416661945782242
138,0.9414829871109615
139,0.9412997796436845
140,0.9411165721764244
141,0.9409333647091555
142,0.9407501572418874
143,0.9405669497746246
144,0.9403837423073539
145,0.9402005348400849
146,0.9400173273728168
147,0.9398341199055541
148,0.9396509124382842
149,0.9397316219260315
150,0.9398348995110036
151,0.9399381770959953
152,0.9400414546809709
153,0.9401447322659527
154,0.9402480098509302
155,0.9403512874359067
156,0.9404545650208948
157,0.9405578426058633
158,0.9406611201908487
159,0.940764397775827
160,0.9408676753608053
161,0.9409709529457889
162,0.9410742305307663
163,0.9411775081157517
164,0.9412807857007283
165,0.9413840632857119
166,0.9414873408706866
167,0.9415906184556649
168,0.9416938960406424
169,0.9417971736256304
170,0.9419004512106043
171,0.9420037287955861
172,0.9421070063805653
173,0.942210283965549
174,0.9423135615505281
175,0.9424168391355011
176,0.9425201167204892
177,0.9426233943054613
178,0.9427266718904467
179,0.9428299494754232
180,0.9429332270604095
181,0.9430365046453842
182,0.9431397822303643
183,0.943243059815348
184,0.9433463374003218
185,0.9434496149853063
186,0.9435528925702837
187,0.9436561701552647
188,0.9437594477402421
189,0.9438627253252249
190,0.9439660029102014
191,0.944069280495185
192,0.9441725580801669
193,0.944275835665147
194,0.9443791132501226
195,0.9444823908351027
196,0.9445856684200836
197,0.9446889460050601
198,0.9447922235900429
199,0.9448955011750185
200,0.9449987787600039
201,0.9451020563449849
202,0.9452053339299641
203,0.945308611514945
204,0.9454118890999162
205,0.9455151666849043
206,0.9456184442698782
207,0.9457217218548565
208,0.9458249994398401
209,0.9459282770248211
210,0.9460315546098047
211,0.9461348321947803
212,0.9462381097797586
213,0.9463413873647396
214,0.946444664949717
215,0.9465479425346998
216,0.946651220119679
217,0.9467544977046635
218,0.9468577752896418
219,0.9469610528746245
220,0.9470643304596019
221,0.9471676080445811
222,0.9472708856295594
223,0.9473741632145422
224,0.9474774407995196
225,0.9475807183845076
226,0.9476839959694806
227,0.9477872735544571
228,0.9478905511394372
229,0.9479938287244182
230,0.9480971063093983
231,0.9482003838943739
232,0.9483036614793593
233,0.9484069390643376
234,0.9485102166493194
235,0.9486134942342977
236,0.9487167718192778
237,0.9488200494042535
238,0.948923326989238
239,0.9490266045742216
240,0.9491298821591955
241,0.9492331597441755
242,0.9493364373291565
243,0.9494397149141348
244,0.9495429924991122
245,0.9496462700840967
246,0.9497495476690768
247,0.9498528252540578
248,0.9499561028390388
249,0.9500593804240153
250,0.9500140612657039
251,0.9499068991968479
252,0.9498342605349509
253,0.9497616218730495
254,0.954205565098836
255,0.9616375837539061
256,0.9689512222989788
257,0.9760213090427196
258,0.9828804230578231
259,0.9895196941932117
260,0.9961442393483705
261,1.002768784503516
262,1.0024905155829655
263,0.9987843752686095
264,0.99456413068222
265,0.9903438860958235
266,0.9861236415094287
267,0.9819033969230392
268,0.9671041983237368
269,0.9464608674200913
270,0.9217124666020079
271,0.8967772717402615
272,0.8645746323574189
273,0.8307287445575539
274,0.7866322069053612
275,0.7267961261618153
276,0.6668650466783052
277,0.6066283743926649
278,0.5463917021070194
279,0.48033846459621443
280,0.39686840081912134
281,0.3133983370420407
282,0.22992827326495824
283,0.1464582094878678
284,0.060762923508936306
285,-0.025168726407639785
286,-0.11110037632420344
287,-0.19703202624077687
288,-0.28296367615733875
289,-0.36889532607390685
290,-0.45482697599048116
291,-0.540758625907043
292,-0.6027960018797273
293,-0.6554654856827852
294,-0.7069093483998322
295,-0.7572190299075451
296,-0.8071838647695363
297,-0.8561524416852234
298,-0.8932473363568719
299,-0.9118064839971362
300,-0.9300925203851796
301,-0.9451822498534509
302,-0.9515470207479969
303,-0.9518453539872188
304,-0.9516945093103796
305,-0.9515436646335483
306,-0.9513928199567198
307,-0.9512419752798947
308,-0.9510911306030608
309,-0.9509402859262269
310,-0.9507894412493966
311,-0.9506385965725689
312,-0.9504877518957359
313,-0.9503369072189055
314,-0.950186062542076
315,-0.9500352178652466
316,-0.9498843731884189
317,-0.949733528511585
318,-0.9495826838347546
319,-0.9494318391579207
320,-0.9492809944810939
321,-0.94913014980426
322,-0.9489793051274306
323,-0.948828460450602
324,-0.948677615773769
325,-0.9485267710969386
326,-0.9483759264201056
327,-0.9482250817432779
328,-0.9480742370664476
329,-0.9479233923896208
330,-0.9478526301930225
331,-0.9477849462116766
332,-0.9477324775593471
333,-0.947763885258286
334,-0.9477952929572152
335,-0.9478267006561577
336,-0.9478581083550887
337,-0.9478895160540316
338,-0.9479209237529674
339,-0.947952331451898
340,-0.9479837391508342
341,-0.9480151468497687
342,-0.948046554548709
343,-0.9480779622476417
344,-0.9481093699465802
345,-0.9481407776455134
346,-0.9481721853444532
347,-0.9482035930433864
348,-0.9482350007423236
349,-0.9482664084412612
350,-0.9482978161401939
351,-0.9483292238391298
352,-0.9483606315380674
353,-0.948392039237005
354,-0.9484234469359395
355,-0.9484548546348758
356,-0.9484862623338125
357,-0.9485176700327501
358,-0.9485490777316873
359,-0.9485804854306205
360,-0.948611893129555
361,-0.948643300828493
362,-0.9486747085274302
363,-0.9487061162263642
364,-0.9487375239252983
365,-0.9487689316242386
366,-0.9488003393231722
367,-0.9488317470221111
368,-0.9488631547210425
369,-0.9488945624199802
370,-0.9489259701189133
371,-0.9489573778178532
372,-0.9489887855167912
373,-0.9490201932157253
374,-0.9490516009146638
375,-0.949083008613597
376,-0.9491144163125363
377,-0.9491458240114704
378,-0.9491772317104089
379,-0.949208639409343
380,-0.949240047108277
381,-0.949271454807216
382,-0.9493028625061563
383,-0.9493342702050881
384,-0.9493656779040257
385,-0.9493970856029571
386,-0.9494284933018983
387,-0.9494599010008297
388,-0.9494913086997655
389,-0.9495227163987058
390,-0.9495541240976425
391,-0.9495855317965779
392,-0.9496169394955133
393,-0.94964834719445
394,-0.9496797548933885
395,-0.9497111625923181
396,-0.949742570291258
397,-0.9497739779901943
398,-0.9498053856891274
399,-0.9498367933880628
400,-0.9498682010870009
401,-0.9498996087859358
402,-0.9499310164848765
403,-0.9499624241838115
404,-0.9499938318827433
405,-0.9500252395816827
406,-0.9500566472806163
407,-0.9500880549795535
408,-0.9501194626784911
409,-0.9501508703774265
410,-0.9501822780763606
411,-0.9502136857752986
412,-0.9502450934742345
413,-0.9502765011731685
414,-0.9503079088721017
415,-0.9503393165710411
416,-0.9503707242699774
417,-0.9504021319689154
418,-0.9504335396678539
419,-0.9504649473667867
420,-0.9504963550657247
421,-0.9505277627646606
422,-0.9505591704635928
423,-0.9505905781625305
424,-0.950621985861469
425,-0.9506533935604004
426,-0.9506848012593415
427,-0.950716208958276
428,-0.9507476166572114
429,-0.9507790243561455
430,-0.9508104320550769
431,-0.950841839754022
432,-0.9508732474529574
433,-0.9509046551518942
434,-0.95093606285083
435,-0.9509674705497636
436,-0.9509988782487026
437,-0.9510302859476366
438,-0.951061693646576
439,-0.9510931013455114
440,-0.9511245090444446
441,-0.95115591674338
442,-0.9511873244423189
443,-0.951218732141253
444,-0.9512501398401866
445,-0.9512815475391224
446,-0.9513129552380618
447,-0.9513443629369985
448,-0.9513757706359344
449,-0.9514071783348702
450,-0.9514385860338025
451,-0.9514699937327414
452,-0.9515014014316768
453,-0.9515328091306144
454,-0.9515642168295516
455,-0.9515956245284843
456,-0.951627032227422
457,-0.9516584399263587
458,-0.9516898476252945
459,-0.9517212553242304
460,-0.9517526630231666
461,-0.9517840707221069
462,-0.951815478421037
463,-0.951846886119975
464,-0.9518782938189113
465,-0.9519097015178454
466,-0.9519411092167852
467,-0.9519725169157197
468,-0.9520039246146564
469,-0.9520353323135914
470,-0.9520667400125286
471,-0.9520981477114635
472,-0.952129555410402
473,-0.9521609631093361
474,-0.9521923708082728
475,-0.9522237785072086
476,-0.9522551862061462
477,-0.9522865939050832
478,-0.9523180016040164
479,-0.9523494093029524
480,-0.9523808170018885
481,-0.952412224700827
482,-0.9524436323997615
483,-0.9524750400987
484,-0.9525064477976345
485,-0.952537855496569
486,-0.9525692631955053
487,-0.9526006708944389
488,-0.9526320785933765
489,-0.9525493549008034
490,-0.9524324002358638
491,-0.9523154455709294
492,-0.9521984909059967
493,-0.9520815362410614
494,-0.9519645815761241
495,-0.9518476269111892
496,-0.9517306722462563
497,-0.9516137175813187
498,-0.951496762916383
499,-0.9513798082514481
500,-0.9512628535865127
501,-0.9511458989215734
502,-0.9510289442566376
503,-0.950911989591703
504,-0.9507950349267654
505,-0.9506780802618343
506,-0.9505611255968948
507,-0.9504441709319614
508,-0.9503272162670283
509,-0.9502102616020892
510,-0.9500933069371545
511,-0.9499763522722228
512,-0.949859397607283
513,-0.949742442942351
514,-0.9496254882774148
515,-0.9495085336124774
516,-0.9493915789475434
517,-0.949274624282605
518,-0.9491576696176715
519,-0.9490407149527346
520,-0.9489237602878017
521,-0.9488068056228637
522,-0.9486898509579266
523,-0.9485728962929924
524,-0.9484559416280588
525,-0.9483389869631241
526,-0.9482220322981886
527,-0.9481050776332497
528,-0.947988122968313
529,-0.9478711683033819
530,-0.9477542136384466
531,-0.9476372589735106
532,-0.9475203043085735
533,-0.947403349643635
534,-0.9472863949787033
535,-0.947169440313767
536,-0.9470524856488286
537,-0.9469355309838968
538,-0.9468185763189597
539,-0.9467016216540253
540,-0.9465846669890895
541,-0.9464677123241537
542,-0.9463507576592188
543,-0.9462338029942866
544,-0.9461168483293468
545,-0.9459998936644102
546,-0.9458829389994726
547,-0.9457659843345413
548,-0.9456490296696055
549,-0.9455320750046662
550,-0.9454151203397362
551,-0.9452981656747977
552,-0.9451812110098615
553,-0.945055117964
554,-0.9441813514758995
555,-0.9421151171413308
556,-0.9073652938458553
557,-0.8449416024692119
558,-0.7809420861837016
559,-0.7169425698981914
560,-0.6529430536126811
561,-0.5889379014425075
562,-0.5249298038008708
563,-0.46092170615923245
564,-0.3969136085175987
565,-0.3329055108759629
566,-0.26877416928704145
567,-0.20464084941372407
568,-0.14050752954040557
569,-0.07637420966709019
570,-0.012240889793775023
571,0.051892430079540586
572,0.11602574995285264
573,0.1801590698261727
574,0.24429238969949052
575,0.30842570957280413
576,0.37255902944611974
577,0.4366923493194398
578,0.5008256691927507
579,0.5649589890660728
580,0.629092308939388
581,0.6932256288127009
582,0.7573589486860207
583,0.821492268559335
584,0.8855060303092256
585,0.9174406200312498
586,0.9458915234186961
587,0.9615313658672197
588,0.96512220153432
589,0.9649646370908019
590,0.9647950188028797
591,0.9646254005149536
592,0.964455782227028
593,0.9642861639391035
594,0.9641165456511794
595,0.9639469273632547
596,0.9637773090753278
597,0.9636076907874039
598,0.9634380724994774
599,0.963268454211552
600,0.9630988359236282
601,0.9629292176357019
602,0.9627595993477781
603,0.9625899810598534
604,0.9624203627719271
605,0.9622507444840002
606,0.9620811261960748
607,0.9619115079081498
608,0.9617418896202247
609,0.9615722713323013
610,0.9614026530443779
611,0.9612330347564498
612,0.9610634164685251
613,0.9608937981806002
614,0.9607241798926748
615,0.960554561604751
616,0.9603849433168222
617,0.9602153250288971
618,0.9600457067409732
619,0.9598760884530501
620,0.959706470165124
621,0.9595368518771968
622,0.9593672335892741
623,0.959197615301347
624,0.9590279970134233
625,0.9588583787255006
626,0.9586887604375742
627,0.9585191421496482
628,0.9583495238617245
629,0.9581799055737971
630,0.9580544585357221
631,0.9579378579590277
632,0.9578212573823296
633,0.9577046568056321
634,0.9575880562289308
635,0.9574714556522371
636,0.9573548550755399
637,0.9572382544988466
638,0.9571216539221482
639,0.957005053345452
640,0.9568884527687552
641,0.956771852192064
642,0.9566552516153631
643,0.9565386510386679
644,0.9564220504619724
645,0.9563054498852744
646,0.956188849308577
647,0.9560722487318815
648,0.9559556481551862
649,0.9558390475784896
650,0.9557224470017937
651,0.9556058464250975
652,0.9554892458483982
653,0.9553726452717036
654,0.9552560446950041
655,0.9551394441183118
656,0.9550228435416147
657,0.9549062429649193
658,0.9547896423882225
659,0.9546730418115267
660,0.9545564412348293
661,0.9544398406581313
662,0.9543232400814355
663,0.9542066395047379
664,0.9540900389280416
665,0.9539734383513468
666,0.9538568377746502
667,0.9537402371979556
668,0.9536236366212569
669,0.9535070360445593
670,0.9533904354678658
671,0.9532738348911686
672,0.953157234314471
673,0.953040633737775
674,0.9529240331610799
675,0.9528074325843866
676,0.9526908320076874
677,0.9525742314309917
678,0.9524576308542929
679,0.9523410302775962
680,0.9522244297009004
681,0.9521078291242046
682,0.9519912285475066
683,0.9518746279708118
684,0.9517580273941179
685,0.9516414268174197
686,0.9515248262407245
687,0.9514082256640273
688,0.9512916250873307
689,0.9511750245106312
690,0.9510584239339377
691,0.9509418233572379
692,0.9508252227805436
693,0.9507086222038496
694,0.9505920216271516
695,0.9504754210504559
696,0.9503588204737616
697,0.9502422198970621
698,0.9501256193203671
699,0.9500090187436729
700,0.9498924181669773
701,0.9497758175902786
702,0.9496592170135804
703,0.9495426164368833
704,0.949426015860186
705,0.9493094152834921
706,0.9491928147067932
707,0.9490762141300991
708,0.9489596135534065
709,0.9488430129767078
710,0.9487264124000067
711,0.9486098118233105
712,0.9484932112466175
713,0.9483766106699215
714,0.948260010093226
715,0.948143409516531
716,0.9480268089398333
717,0.9479102083631364
718,0.9477936077864392
719,0.9476770072097417
720,0.9475604066330464
721,0.9474438060563507
722,0.9473272054796532
723,0.947210604902954
724,0.9470940043262649
725,0.9469774037495663
726,0.9468608031728657
727,0.9467442025961715
728,0.9466276020194732
729,0.9465110014427786
730,0.9463944008660851
731,0.9462778002893865
732,0.9461611997126905
733,0.9460445991359941
734,0.9459279985593007
735,0.9458113979825974
736,0.9456947974059066
737,0.9455781968292055
738,0.9454615962525111
739,0.9453449956758185
740,0.9452283950991162
741,0.945111794522418
742,0.9449951939457254
743,0.9448785933690295
744,0.9447619927923335
745,0.9446453922156367
746,0.9445287916389405
747,0.9444121910622457
748,0.944295590485548
749,0.9441789899088538
750,0.944062389332155
751,0.9439457887554573
752,0.9438291881787583
753,0.9437125876020668
754,0.94359598702537
755,0.9434793864486727
756,0.9433627858719752
757,0.9432461852952762
758,0.9431295847185822
759,0.9430129841418847
760,0.9428963835651881
761,0.9427797829884953
762,0.9426631824117971
763,0.9425465818351014
764,0.9424299812584086
